camis,name,boro,cuisine,action,score,grade,rating,review_count,location.address1,coordinates.latitude,coordinates.longitude,ratings1
50043231,La Esquina,BROOKLYN,Spanish,violations,11,A,3.5,1780,114 Kenmare St,40.72150208,-73.99764061,****
50045438,Chick In,QUEENS,Chicken,violations,20,B,3.5,138,23316 Hillside Ave,40.733208,-73.736294,****
41611274,Chick P,BROOKLYN,Mediterranean,violations,7,A,4,206,490 Bergen St,40.68056,-73.97425,****
50043944,Chick-fil-A,MANHATTAN,Chicken,violations,59,C,4,490,1000 Avenue Of The Americas,40.751739,-73.986051,****
50047958,The Halal Guys,MANHATTAN,Sandwiches,violations,6,A,4.5,8752,W 53rd St 6th Ave,40.76175596,-73.97922993,*****
50054452,Chick-fil-A at Queens Center Mall,QUEENS,Chicken,violations,9,A,4,57,9015 Queens Blvd,40.73458897,-73.86903798,****
40396053,Chick N Ribs,BRONX,Chicken,violations,12,A,4,64,780 Morris Park Ave,40.84569,-73.8631,****
50044616,Friedman's,MANHATTAN,American,no violations,0,B,4,1671,132 W 31st St,40.748297,-73.990649,****
41617898,Chicken Bar,MANHATTAN,Chicken,violations,10,A,3,49,717 8th Ave,40.759483,-73.988563,***
40395333,Chicken Delicious,BROOKLYN,Chicken,violations,8,A,3.5,64,286 Kings Hwy,40.60493,-73.979896,****
50001607,Chicken Express,BROOKLYN,American,violations,9,A,2.5,7,582 Broadway,40.703735,-73.947647,***
50047196,Chicken Fest,BRONX,Other,violations,10,A,4,10,40-36 82nd St,40.74658,-73.88401,****
40711301,Chicken Festival,QUEENS,Chicken,violations,12,A,3.5,73,196-17 Northern Blvd,40.7579644,-73.7849278,****
40579745,Urban Griddle,STATEN ISLAND,Chicken,violations,13,A,4.5,490,460 Maple Ave,40.65307,-74.21389,*****
50053591,Chicken Perfect,QUEENS,Chicken,closed,36,C,3.5,2,9040 160th St,40.70432,-73.79968,****
50037497,Chicken Perfect,QUEENS,Chicken,violations,13,A,3.5,2,9040 160th St,40.70432,-73.79968,****
50007697,Chicken Provence,MANHATTAN,French,violations,21,B,4,227,154 E 39th St,40.7489198,-73.9763381,****
50013062,Chicken Ranch,MANHATTAN,Chicken,violations,12,A,4.5,42,315 Audubon Ave,40.84839,-73.9324,*****
50014212,Chicken Shack,QUEENS,Chicken,violations,25,B,3,64,36-19 Broadway,40.75991228,-73.92061007,***
50050170,OFC Chicken V,BROOKLYN,Chinese,violations,16,B,3.5,63,1972 86th St,40.60472598,-73.99881508,****
50045065,Friedman's,MANHATTAN,American,violations,2,A,4,1671,132 W 31st St,40.748297,-73.990649,****
50044778,Friedman's,MANHATTAN,American,violations,5,A,4,1671,132 W 31st St,40.748297,-73.990649,****
50034112,Chickenow,BRONX,Chicken,violations,17,B,3,1,2028 Green Acres Rd S,40.6618,-73.71966,***
40619303,Chickpea,MANHATTAN,American,violations,12,A,3,78,1413 Madison Ave,40.78843689,-73.95323944,***
41664166,Red Rooster Harlem,MANHATTAN,Mediterranean,violations,14,B,3.5,2406,310 Lenox Ave,40.80815,-73.94488,****
50048589,Chicks To Go,QUEENS,Peruvian,violations,10,A,4,60,97-02 Rockaway Beach Blvd,40.58491198,-73.81899426,****
50045410,Chidori,QUEENS,Japanese,violations,13,A,3.5,94,9709 64th Ave,40.7298925,-73.8602819,****
41502571,Chifa Restaurant,QUEENS,Peruvian,violations,14,B,3.5,71,73-20 Northern Blvd,40.75466394,-73.89342606,****
50042802,Chihuahua,QUEENS,Mexican,violations,5,A,4.5,104,47-02 Greenpoint Ave,40.74232,-73.91777,*****
50014244,Chika Mexicana,BROOKLYN,Mexican,violations,40,C,3.5,60,814 Nostrand Ave,40.67096,-73.95054,****
40974766,ChikaLicious Dessert Bar,MANHATTAN,Other,violations,7,A,4,1204,203 E 10th St,40.729779,-73.986357,****
50050304,Chikarashi,MANHATTAN,Japanese,violations,9,A,4,427,227 Canal St,40.71787,-73.99948,****
41536710,Chikurin,BROOKLYN,Japanese,violations,21,B,3.5,275,2274 86th St,40.60061,-73.99215,****
41655200,Mitoushi Japanese Fusion,BROOKLYN,Japanese,violations,13,A,3.5,227,1714 Sheepshead Bay Rd,40.58563,-73.95181,****
40901214,Chili's Grill & Bar,STATEN ISLAND,American,violations,36,C,2.5,169,425 Washington Blvd,40.72254,-74.03684,***
50010825,Chill Bar and Hookah Lounge,BROOKLYN,Other,violations,12,A,4,79,7810 5th Ave,40.62714386,-74.02397156,****
50032795,Chillax Manhattan Beach Cafe,BROOKLYN,Russian,violations,11,A,3.5,76,184 Oxford St,40.57883,-73.93823,****
50049296,Chillbox USA Times Square,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",violations,12,A,2.5,19,2 Times Square,40.75973,-73.98463,***
50061134,Chillhouse,MANHATTAN,Caf̩/Coffee/Tea,reopened,0,B,3.5,71,149 Essex St,40.72068,-73.98727,****
50042719,Chilli's,QUEENS,Indian,closed,50,C,1.5,6,37-56 A 37th Rd,40.7473729,-73.8917546,**
50056364,Chillz,BRONX,American,violations,24,B,3.5,15,4744 White Plains Rd,40.904551,-73.849358,****
50012080,Chilo's,BROOKLYN,Tex-Mex,violations,9,A,4,157,323 Franklin Ave,40.68837,-73.95684,****
50042418,Chilpancingo Restaurant,BRONX,Mexican,violations,7,A,5,3,366 E 204th St,40.87148805,-73.87740389,*****
50062457,ChilSung Korean BBQ,QUEENS,Korean,violations,17,B,3.5,78,221-28 Horace Harding Expy,40.7491255,-73.7559984,****
41534490,Chimac,QUEENS,Korean,violations,25,B,3.5,147,42-24 Bell Blvd,40.76228745,-73.77039582,****
50056158,Candle 79,MANHATTAN,Latin,violations,21,B,4,1176,154 E 79th St,40.774627,-73.958697,****
50017349,Chimi Mundo Restaurant,QUEENS,Latin,violations,45,C,3,48,9805 Atlantic Ave,40.68957,-73.844861,***
41376328,Chimichurri Grill,MANHATTAN,Latin,violations,10,A,4,291,609 9th Ave,40.75928562,-73.99211186,****
41286006,Chimu Bistro,BROOKLYN,Peruvian,violations,16,B,4,724,482 Union Ave,40.714903,-73.95144,****
50014560,Chin Chin Thai Kitchen,QUEENS,Thai,violations,13,A,3.5,58,5717 Roosevelt Ave,40.745575,-73.906898,****
41709170,China 1 Kitchen,MANHATTAN,Chinese,violations,5,A,2.5,48,609 Main St,40.76320233,-73.94900407,***
50003451,China AAA,QUEENS,Chinese,violations,22,B,2.5,9,8210 Roosevelt Ave,40.7475128,-73.8836746,***
50055140,China Bar,QUEENS,Chinese,violations,11,A,3.5,14,133-48 37th Ave,40.7605782,-73.8331985,****
50014670,China Bell,STATEN ISLAND,Tex-Mex,violations,24,B,3,4,38-05 Bell Blvd,40.7663427,-73.7721726,***
41176008,China Chalet,STATEN ISLAND,Chinese,violations,47,C,3,26,4326 Amboy Rd,40.54571047,-74.15978819,***
50051463,China Chef,BROOKLYN,Chinese,violations,2,A,2,4,1073 Flatbush Ave,40.64435611,-73.95781047,**
41512557,China City Restaurant,BROOKLYN,Chinese,violations,22,B,3.5,18,234 Kings Hwy,40.60517,-73.9822,****
50036709,China Delight,BROOKLYN,Chinese,violations,26,B,4,34,4009 5th Ave,40.65036,-74.004493,****
50058435,Park Slope Food Coop,BROOKLYN,Chinese,violations,3,A,4,166,782 Union St,40.67483839,-73.97672702,****
41434744,China Doll,BROOKLYN,Chinese,violations,35,C,5,2,2526 Linden Blvd,40.66716,-73.87053,*****
41541049,China Dragon Restaurant,QUEENS,Chinese,violations,12,A,3,3,2182 Clarendon Rd,40.6426,-73.95692,***
50004805,East Ocean Palace,BROOKLYN,Chinese,violations,12,A,3.5,260,113-09 Queens Blvd,40.71777016,-73.83539982,****
50049573,China Express,BROOKLYN,Chinese,violations,10,A,4,89,192 Union Ave,40.7061859,-73.9501435,****
50037950,China Inn Express,QUEENS,Chinese,violations,28,C,3,41,157-15 Rockaway Blvd,40.66606,-73.77886,***
41692402,China Express Restaurant,BROOKLYN,Chinese,violations,13,A,4,12,2255 US Highway 9,40.4115811,-74.3052246,****
50005477,China Fun Chinese Restaurant,QUEENS,Chinese,violations,7,A,3.5,4,9504 101st Ave,40.6841968,-73.8456631,****
50047547,China Garden,BROOKLYN,Chinese,violations,17,B,3.5,14,2014 Bath Ave,40.60108,-74.00125,****
41012154,Chavela's,BROOKLYN,Chinese,violations,3,A,4,861,736 Franklin Ave,40.673484,-73.957267,****
41641204,China Garden Restaurant,BROOKLYN,Chinese,violations,10,A,4,4,404 Washington St,40.78357,-74.22593,****
40400149,China Glatt,BROOKLYN,Jewish/Kosher,violations,9,A,3,19,4413 13th Ave,40.6374417,-73.9893632,***
50062807,China Gourmet,MANHATTAN,Chinese,violations,36,C,2.5,183,877 8th Ave,40.76381,-73.98524,***
50039492,China Blue,BROOKLYN,Chinese,violations,2,A,4,467,135 Watts St,40.72408142,-74.00986075,****
41313083,Yaso Tangbao,BROOKLYN,Chinese,violations,12,A,4,550,148 Lawrence St,40.69182064,-73.98639924,****
50059503,China House,QUEENS,Chinese,violations,13,A,4,23,206-18 Hillside Ave,40.7210974,-73.7590898,****
41385943,China House Restaurant,BRONX,Chinese,violations,10,A,4,10,10408 Atlantic Ave,40.6902426,-73.8407242,****
41698652,China Inn Buffet,BRONX,Chinese,violations,35,C,1.5,46,691 Co Op City Blvd,40.8806,-73.825,**
41198475,Nargis Cafe,BROOKLYN,Chinese,violations,13,A,4,548,2818 Coney Island Ave,40.58764267,-73.96073151,****
50041687,China King,QUEENS,Chinese,violations,25,B,2,9,17545 Hillside Ave,40.7120464,-73.7867848,**
50064467,Handy,BROOKLYN,Chinese,violations,35,C,3.5,4508,,40.74559021,-73.97927856,****
41636970,China King Chinese Restaurant,QUEENS,Chinese,violations,8,A,3.5,9,67 E Main St,40.87851,-73.40999,****
41595576,China King Express,QUEENS,Chinese,violations,21,B,3,13,146-13 Archer Ave,40.70071,-73.80823,***
41700903,Zen Fusion Cuisine,QUEENS,Asian,violations,12,A,3,190,79-28 Parsons Blvd,40.72038465,-73.80937345,***
50065209,Handy,QUEENS,Chinese,closed,46,C,3.5,4508,,40.74559021,-73.97927856,****
50053660,Eleven Madison Park,BRONX,Chinese,violations,28,C,4.5,1764,11 Madison Ave,40.74169074,-73.98720749,*****
41505687,China King I Restaurant,BRONX,Chinese,violations,12,A,3.5,6,1254 Castle Hill Ave,40.83354,-73.85122,****
50038572,Rockefeller Center,QUEENS,Chinese,violations,7,A,4.5,647,45 Rockefeller Plz,40.75901516,-73.97913857,*****
41681185,China Kitchen,BRONX,Chinese,violations,2,A,4,5,749 Astor Ave,40.85972,-73.86572,****
50044312,China Long,BROOKLYN,Chinese,violations,10,A,3,7,197 Neptune Ave,40.582018,-73.960787,***
50005591,John F Kennedy International Airport - JFK,BRONX,Chinese,violations,11,A,3,1562,Van Wyck & JFK Expressway,40.641435,-73.778288,***
41719056,China Moon,MANHATTAN,Chinese,violations,26,B,2,92,7 E 47th St,40.75653,-73.97768,**
50004870,SkyFOODS,QUEENS,Chinese,violations,10,A,3,90,40-24 College Point Blvd,40.7573436,-73.8341922,***
40890510,China New Star,BROOKLYN,Chinese,violations,10,A,3.5,89,2212 Flatbush Ave,40.615961,-73.929765,****
50045054,China New Star Restaurant,STATEN ISLAND,Chinese,violations,10,A,3.5,39,1640 Forest Ave,40.62479,-74.14344,****
41472366,A-1 First Class Moving & Storage,BROOKLYN,Chinese,violations,12,A,4,43,156 Hinsdale St,40.6714961,-73.90089,****
50014873,China One,BROOKLYN,Chinese,violations,23,B,3,15,677 5th Ave,40.66160965,-73.99279022,***
50054646,China One Restaurant,BRONX,Chinese,violations,10,A,3.5,11,4503 8th Ave,40.64371,-74.0008,****
41469854,China Pagoda,BROOKLYN,Chinese,violations,5,A,3,21,6918 5th Ave,40.63312,-74.02144,***
50048274,China Panda,BROOKLYN,Chinese,violations,13,A,4,2,351 New Lots Ave,40.6615611,-73.89404632,****
50053599,New China Pavilion,BROOKLYN,Chinese,violations,28,C,3.5,5,72 Belmont Ave,40.66872,-73.90776,****
41496250,Peking Duck House,BRONX,Chinese,violations,12,A,3.5,348,236 E 53rd St,40.756912,-73.968109,****
50001844,Food On Foot Tours,QUEENS,Chinese,violations,23,B,4.5,48,,40.75024414,-73.99702454,*****
50049689,China Restaurant,BROOKLYN,Chinese,violations,30,C,4,55,937 Utica Ave,40.65026093,-73.92993164,****
50063234,East Harbor Seafood Palace,BROOKLYN,Chinese,violations,41,C,4,587,714 65th St,40.63348,-74.01425,****
41708706,China Sing,QUEENS,Chinese,violations,9,A,3,2,10916 Sutphin Blvd,40.691342,-73.798142,***
50063575,The China Star,MANHATTAN,Chinese,violations,28,C,2.5,51,145 1st Ave,40.72781977,-73.98510933,***
41690257,China Star Buffet & Restaurant,BROOKLYN,Chinese,violations,19,B,1.5,27,2179 Ralph Ave,40.62640739,-73.91699299,**
50002448,Ho Wan Restaurant,QUEENS,Chinese,violations,12,A,3.5,67,111-05 Liberty Ave,40.68508,-73.83095,****
50011504,China Star Restaurant,BRONX,Chinese,violations,25,B,3,9,10538 Rockaway Blvd,40.678356,-73.833305,***
50000255,China Sun,MANHATTAN,Chinese,violations,23,B,3.5,19,1270A Saint Nicholas Ave,40.844467,-73.936866,****
41615144,China Taste,STATEN ISLAND,Chinese,violations,7,A,2.5,8,1812 Hylan Blvd,40.5849874,-74.09363419,***
41639191,China Taste,BROOKLYN,Chinese,violations,11,A,3,58,1570 A 2nd Ave,40.77495591,-73.95377576,***
50013562,China Thai Chinese Restaurant,BROOKLYN,Chinese,violations,8,A,2.5,11,867 Flatbush Ave,40.6509874,-73.9586027,***
41629130,China Tokyo,BROOKLYN,Chinese/Japanese,violations,30,C,3.5,56,5908 Ave N,40.61938,-73.91799,****
41655252,China Top,BRONX,Chinese,violations,12,A,2.5,7,3563 Boston Rd,40.8784103,-73.8444977,***
41341734,China Village Restaurant,MANHATTAN,Chinese,violations,33,C,3,62,94 Baxter St,40.71697891,-73.99971999,***
41468724,China Wang,BRONX,Chinese,violations,7,A,3.5,7,109 W 225th St,40.87453,-73.91061,****
50053608,China Wok,BROOKLYN,Chinese,violations,26,B,4.5,4,5813 Avenue T,40.6155,-73.91841,*****
41708433,China Wok II,QUEENS,Chinese,reopened,2,A,4,1,2461 Webster Ave,40.8602,-73.89316,****
50054609,Xi'an Famous Foods,BRONX,Chinese,violations,12,A,4,1457,81 St Marks Pl,40.72782,-73.98551,****
50011045,The Metropolitan Museum of Art,BRONX,Chinese,violations,12,A,4.5,2387,1000 5th Ave,40.77925427,-73.96288417,*****
41629135,China Wok,MANHATTAN,Chinese,violations,22,B,3,48,199 E 3rd St,40.72283,-73.98311,***
50019234,China Wok Restaurant,BROOKLYN,Chinese,violations,13,A,3.5,14,888 5th Ave,40.651487,-74.004036,****
40727214,Chinantla,BROOKLYN,Mexican,violations,9,A,4,93,657 Myrtle Ave,40.69464,-73.95747,****
41076471,Chinar on the Island,STATEN ISLAND,Russian,violations,12,A,4,41,283 Sand Ln,40.592815,-74.067832,****
41470787,Chinar Restaurant & Special Events,BROOKLYN,Russian,violations,2,A,4.5,61,2775 Coney Island Ave,40.5888325,-73.960316,*****
50044465,Noodle Village,MANHATTAN,Chinese,violations,21,B,4,772,13 Mott St,40.714167,-73.998803,****
50043721,Chinatown Restaurant,MANHATTAN,Asian,violations,43,C,3,228,1650 3rd Ave,40.78286,-73.95126,***
50056561,Tai Pan Bakery,MANHATTAN,Bakery,closed,46,C,3.5,534,194 Canal St,40.7168059,-73.9981737,****
50045788,Oso,MANHATTAN,Mexican,violations,4,A,4,169,1618 Amsterdam Ave At 140th St,40.82195,-73.9502399,****
50050732,K1 Buffet,BROOKLYN,Chinese,violations,12,A,3,25,5614 Flatlands Ave,40.62991714,-73.92151642,***
41654984,Trattoria Zero Otto Nove,BRONX,Chinese,violations,19,B,4,607,2357 Arthur Ave,40.8546515,-73.8883526,****
41712184,Chinese Fast Wok - Eat In & Take Out,MANHATTAN,Chinese,violations,26,B,3,55,230 7th Ave,40.74452,-73.9957,***
41558494,Chinese Fried Chicken,BRONX,Chinese,violations,9,A,3.5,2,961 Ogden Ave,40.83187,-73.93014,****
41701298,Chinese Gourmet Restaurant,BRONX,Chinese,violations,7,A,3.5,6,120 N Wood Ave,40.6311641,-74.2530449,****
50001107,Chinese Musician Restaurant,BROOKLYN,Chinese,violations,17,B,3,105,151 Greenpoint Ave,40.7303597,-73.9537321,***
50055924,No.1 Chinese Restaurant,QUEENS,Chinese,violations,10,A,2.5,49,30-23 30th Ave,40.76715,-73.92144,***
50057988,Chinese Tuxedo,MANHATTAN,Chinese,violations,12,A,3.5,155,5 Doyers St,40.71433,-73.99804,****
41076583,The Atlantic ChipShop,BROOKLYN,English,violations,21,B,4,506,129 Atlantic Ave,40.690876,-73.995735,****
41060830,Chipichape Bakery,QUEENS,Latin,violations,26,B,4,8,4553 45th St,40.74150103,-73.91988765,****
50009877,Chipilo,MANHATTAN,American,violations,7,A,4.5,20,48 Mulberry St,40.71512,-73.99956,*****
41569330,Chipotle Mexican Grill,MANHATTAN,Mexican,violations,13,A,2.5,34,2602 Hylan Blvd,40.567917,-74.111436,***
50051550,sweetgreen,BROOKLYN,Mexican,violations,11,A,4,541,1164 Broadway,40.74480324,-73.98863778,****
50062747,Tuscan Bistro Bar,BROOKLYN,Mexican,violations,7,A,3,116,1250 Hooper Ave,39.98347674,-74.18103119,***
41644203,Chiqui Cafe,QUEENS,Bakery,violations,11,A,3,1,246-17 Jamaica Ave,40.7240131,-73.7258975,***
41529756,Havana Central,QUEENS,Latin,closed,60,C,3.5,1561,151 W 46th St,40.75831,-73.98416,****
41223822,Chirping Chicken,MANHATTAN,Chicken,violations,10,A,3.5,497,355 Amsterdam Ave,40.78163,-73.9792,****
40535467,Chiu Hong Bakery,MANHATTAN,Bakery,reopened,6,A,4.5,25,161 Mott St,40.71965,-73.99652,*****
50044908,Chive Blossom NYC,BROOKLYN,Asian,violations,21,B,5,49,394 Bedford Ave,40.710796,-73.963901,*****
41589669,Chloe's Soft Serve Fruit Co,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",violations,5,A,4,437,25 E 17th St,40.73733,-73.99058,****
41317598,Morimoto,MANHATTAN,Japanese,violations,17,B,4,2741,88 10th Ave,40.74312,-74.007185,****
40584086,Cho Dang Gol Korean Restaurant,MANHATTAN,Korean,violations,47,C,4,842,55 W 35th St,40.75023651,-73.98619843,****
40390232,Cho-Sen Garden,QUEENS,Jewish/Kosher,closed,60,C,3.5,79,64-43 108th St,40.7321222,-73.8490004,****
50056239,Chobani Tribeca,MANHATTAN,Sandwiches/Salads/Mixed Buffet,violations,2,A,4.5,23,255 Greenwich St,40.71327831,-74.01149154,*****
41676787,Chobani SoHo,MANHATTAN,American,violations,10,A,4.5,580,152 Prince St,40.72568955,-74.00105238,*****
50040781,Chock Full O' Nuts,BROOKLYN,Caf̩/Coffee/Tea,violations,13,A,4,17,1611 Ave M,40.6182807,-73.9587126,****
50045754,CHOCnyc,MANHATTAN,Bakery,violations,39,C,4.5,102,4996 Broadway,40.86833585,-73.91854193,*****
50055886,DQ Grill & Chill,STATEN ISLAND,"Juice, Smoothies, Fruit Salads",violations,38,C,2.5,8,2005 Forest Ave,40.626149,-74.156053,***
41479962,Chocolat Restaurant Lounge,MANHATTAN,American,reopened,4,A,3,768,2223 Frederick Douglass Blvd,40.8069256,-73.9539472,***
50046581,Barboncino Pizza & Bar,BROOKLYN,Caf̩/Coffee/Tea,violations,41,C,4.5,789,781 Franklin Ave,40.67209,-73.95731,*****
50039880,Chocolate Works,BROOKLYN,"Ice Cream, Gelato, Yogurt, Ices",violations,25,B,4.5,66,110 Montague St,40.694782,-73.995117,*****
50011007,Chocolatte,BROOKLYN,Sandwiches,violations,9,A,3.5,42,792 Eastern Pkwy,40.6688896,-73.9419063,****
41410326,Soup Dumpling Plus,BRONX,Chinese,violations,24,B,4,448,1550 Lemoine Ave,40.84757,-73.9706099,****
41212798,Chokolat Patisserie,MANHATTAN,French,violations,16,B,3.5,35,3111 Broadway,40.81331518,-73.96031164,****
50017851,Chola,MANHATTAN,Indian,violations,15,B,4,529,232 E 58th St,40.76026,-73.96576,****
50004182,Chloe's Restaurant & Lounge,BROOKLYN,Caribbean,violations,41,C,2.5,107,9413 Ave L,40.63755,-73.89731,***
50042291,Cholsum Tibetan Restaurant,QUEENS,Asian,violations,12,A,4.5,8,72-24 Roosevelt Ave,40.7465396,-73.8931819,*****
41239887,Cholula Deli Grocery,BROOKLYN,Mexican,violations,9,A,4,12,1481 Myrtle Ave,40.699207,-73.916503,****
41401688,Cholulita Bella Deli,BROOKLYN,Delicatessen,violations,32,C,3.5,47,888 Broadway,40.69808409,-73.93732041,****
50056630,Chong Qing Xiao Mian,MANHATTAN,Chinese,violations,11,A,4,179,796 9th Ave,40.76507,-73.98739,****
41476400,Chop Chop Grub Shop,MANHATTAN,Jewish/Kosher,violations,9,A,4.5,63,3507 Ditmars Blvd,40.77484,-73.90841,*****
41371784,Chop Chop Kitchen,QUEENS,Chinese,violations,12,A,2.5,4,115-20 Rockaway Blvd,40.6763306,-73.8221512,***
50035959,ABC Kitchen,MANHATTAN,Asian,violations,12,A,4,2645,35 E 18th St,40.738085,-73.989472,****
50046207,Chopt Creative Salad Co.,MANHATTAN,Salads,violations,7,A,3.5,264,24 East 17th St,40.7371677,-73.990843,****
41714685,Chopt Creative Salad Co.,MANHATTAN,Salads,violations,9,A,3.5,99,1376 Third Ave,40.77365533,-73.95862037,****
41423331,SriPraPhai Thai Restaurant,QUEENS,Chinese,violations,24,B,4,2111,64-13 39th Ave,40.7464987,-73.8992328,****
50037974,Turkish Cuisine,QUEENS,Afghan,violations,16,B,3.5,262,631 9th Ave,40.76014,-73.99175,****
50043736,Chopped Parsley,MANHATTAN,Japanese,violations,7,A,4.5,91,500 W 146th St,40.82593,-73.9474199,*****
50044368,Chopsticks,BROOKLYN,Chinese,violations,9,A,3.5,56,11716 Liberty Ave,40.6857552,-73.8256182,****
41298109,Chopsticks,QUEENS,Chinese,violations,13,A,3.5,56,11716 Liberty Ave,40.6857552,-73.8256182,****
50052533,Chopsticks House,STATEN ISLAND,Chinese,violations,7,A,3.5,18,895 Huguenot Ave,40.53267,-74.19185,****
50050259,ChopStix,BROOKLYN,Chinese,violations,7,A,3,215,8405 5th Ave,40.622486,-74.025192,***
41377915,Chorsu Samarkanda,BROOKLYN,Eastern European,violations,10,A,4,17,461 Kings Hwy,40.60450745,-73.97277832,****
41184697,Chorus Karaoke,MANHATTAN,Korean,violations,10,A,3,210,25 W 32nd St,40.74789908,-73.98707271,***
50017852,Chote Nawab,MANHATTAN,Indian,violations,12,A,3.5,468,115 Lexington Ave,40.74246,-73.98232,****
50038211,Chow Chinese Take Out,QUEENS,Chinese,violations,12,A,3.5,45,205-03 35th Ave,40.76687943,-73.78247917,****
50061023,ChowTime,BROOKLYN,Chinese,violations,5,A,4.5,35,1418 Mermaid Ave,40.57651,-73.98205,*****
50002769,Choza Taqueria,MANHATTAN,Mexican,violations,14,B,3,31,185 Greenwich St,40.7115712,-74.0114251,***
41449878,Chris' Caribean American Restaurant,BROOKLYN,Caribbean,violations,17,B,3.5,35,613 Nostrand Ave,40.676193,-73.949692,****
